Time,Z19_B,Z19_D,H20_B,H20_D
2019-10-16 06:59:00+00:00,8224.3606,8218.952686915887,8285.0041,8298.32
2019-10-16 07:00:00+00:00,8220.9799,8215.915637860082,8283.0,8287.63054187192
2019-10-16 07:01:00+00:00,8220.3042,8210.833333333334,8273.3515,8293.459706959708
2019-10-16 07:02:00+00:00,8216.5,8212.0,8273.3515,8292.829896907217
2019-10-16 07:03:00+00:00,8216.2517,8211.93023255814,0.0,8291.677142857143
2019-10-16 07:04:00+00:00,8216.2517,8213.5,0.0,8290.5
2019-10-16 07:05:00+00:00,8216.5,8210.5,0.0,
2019-10-16 07:06:00+00:00,8216.2517,8208.115,8274.5,8289.130709426629
2019-10-16 07:07:00+00:00,8216.2517,8213.0,8274.5,8289.0
2019-10-16 07:08:00+00:00,8216.2517,8216.137621023514,8272.5,8297.638693467337
2019-10-16 07:09:00+00:00,8218.9529,8212.366666666667,8277.4605,8292.206214689266
2019-10-16 07:10:00+00:00,0.0,,0.0,
2019-10-16 07:11:00+00:00,8222.5,,8280.8877,
2019-10-16 07:12:00+00:00,0.0,8211.095238095239,0.0,8292.0
2019-10-16 07:13:00+00:00,8222.5,,8280.0,8291.5
2019-10-16 07:14:00+00:00,8222.5,8211.330508474577,8281.5735,
2019-10-16 07:15:00+00:00,0.0,8209.329383886256,0.0,8291.0
2019-10-16 07:16:00+00:00,8220.3042,8209.0,8280.202,8291.040462427745
2019-10-16 07:17:00+00:00,8216.2517,8208.981481481482,8279.0,
2019-10-16 07:18:00+00:00,8216.2517,8206.95945945946,8279.0,8291.0
2019-10-16 07:19:00+00:00,0.0,8209.0,8279.0,
2019-10-16 07:20:00+00:00,8216.5,,8279.0,
2019-10-16 07:21:00+00:00,8216.5,8201.667916041979,8279.0,8290.439975990395
2019-10-16 07:22:00+00:00,8215.5767,,8276.7754,
2019-10-16 07:23:00+00:00,8212.2033,8202.65,8274.5,8285.0
2019-10-16 07:24:00+00:00,8211.5,8193.911866359447,8274.5,8273.133935434282
2019-10-16 07:25:00+00:00,8202.7725,8195.702486678509,8269.2467,8274.583640836408
2019-10-16 07:26:00+00:00,8206.1382,8204.802672147996,8268.5629,8285.6005
2019-10-16 07:27:00+00:00,8207.4852,8211.5,8269.2467,
2019-10-16 07:28:00+00:00,8216.2517,8209.166666666666,8274.5,8290.584
2019-10-16 07:29:00+00:00,8218.9529,8212.5,8276.0904,
2019-10-16 07:30:00+00:00,8223.008,,8277.0,8295.0
2019-10-16 07:31:00+00:00,8223.6842,8217.9376146789,8277.4605,8299.101280120482
2019-10-16 07:32:00+00:00,8225.037,8224.25,8285.6906,8306.0
2019-10-16 07:33:00+00:00,0.0,8225.0,0.0,
2019-10-16 07:34:00+00:00,8231.8077,,8292.5,
2019-10-16 07:35:00+00:00,8231.0,8222.462962962964,8292.5,8304.0
2019-10-16 07:36:00+00:00,8231.1301,8218.872340425532,8292.5,8296.440129449838
2019-10-16 07:37:00+00:00,8223.6842,8217.5,8289.1247,8299.0
2019-10-16 07:38:00+00:00,8223.008,8217.59090909091,8284.3178,8301.7
2019-10-16 07:39:00+00:00,8223.6842,,8285.0041,
2019-10-16 07:40:00+00:00,8223.5,8215.42857142857,8285.0,8299.193693693695
2019-10-16 07:41:00+00:00,8220.9799,8213.0,8284.5,
2019-10-16 07:42:00+00:00,8219.5,8215.0,8281.5735,8297.995
2019-10-16 07:43:00+00:00,8220.3042,,0.0,
2019-10-16 07:44:00+00:00,8219.5,8215.5,8281.0,8297.484732824427
2019-10-16 07:45:00+00:00,8220.3042,8209.109333333334,8281.0,8294.209677419354
2019-10-16 07:46:00+00:00,8219.6285,8206.5625,8280.8877,8286.047839506173
2019-10-16 07:47:00+00:00,8214.9018,,8277.4605,
2019-10-16 07:48:00+00:00,8212.2033,8204.5,8271.9828,
2019-10-16 07:49:00+00:00,8208.8327,8207.372294372295,0.0,8291.0
2019-10-16 07:50:00+00:00,8208.8327,,8272.6671,8289.0
2019-10-16 07:51:00+00:00,8211.5,,8274.7207,8291.0
2019-10-16 07:52:00+00:00,8212.8778,,8276.7754,
2019-10-16 07:53:00+00:00,0.0,,8275.4055,
2019-10-16 07:54:00+00:00,8213.5524,8205.745098039215,8274.0,8289.5
2019-10-16 07:55:00+00:00,8213.5,,0.0,
2019-10-16 07:56:00+00:00,8213.0,8201.124683544303,8274.0,8282.57233065442
2019-10-16 07:57:00+00:00,8209.5066,8189.228321033211,8270.6145,8277.180007446017
2019-10-16 07:58:00+00:00,8200.7545,8200.0,8260.3668,8282.36293859649
2019-10-16 07:59:00+00:00,8202.7725,8202.333333333334,8269.2467,8283.0
2019-10-16 08:00:00+00:00,8207.4852,8202.382113821139,8266.5124,8281.5
2019-10-16 08:01:00+00:00,8210.0,8200.493421052632,8267.0,
2019-10-16 08:02:00+00:00,8210.1806,8192.260781671159,8267.0,8272.851909184727
2019-10-16 08:03:00+00:00,8200.7545,8175.96158728038,8267.1958,8257.31104860339
2019-10-16 08:04:00+00:00,8188.6669,8189.493220338983,8246.0625,8273.388934935765
2019-10-16 08:05:00+00:00,8191.3499,8201.829127394345,8255.5932,8283.721235194585
2019-10-16 08:06:00+00:00,8207.4852,8200.2,8266.5124,8280.97465437788
2019-10-16 08:07:00+00:00,8206.1382,8197.692052980132,8266.5124,8284.40366972477
2019-10-16 08:08:00+00:00,8208.8327,8197.229357798165,8268.5629,8276.546391752578
2019-10-16 08:09:00+00:00,8203.4454,8194.5,8262.4143,8277.0
2019-10-16 08:10:00+00:00,8201.0,8195.0,0.0,
2019-10-16 08:11:00+00:00,8200.7545,8192.839506172839,8260.5,8273.023880597015
2019-10-16 08:12:00+00:00,8199.4096,8189.5,8259.6845,8272.5
2019-10-16 08:13:00+00:00,8193.3634,8190.75,0.0,8273.681818181818
2019-10-16 08:14:00+00:00,8192.6921,8190.5,8254.5,8272.0
2019-10-16 08:15:00+00:00,8194.0347,8189.462427745665,8254.5,8269.59090909091
2019-10-16 08:16:00+00:00,8194.0347,8191.16,8254.5,8272.851851851852
2019-10-16 08:17:00+00:00,8193.3634,8191.863636363636,8254.5,8272.51550387597
2019-10-16 08:18:00+00:00,8194.7062,,8254.5,
2019-10-16 08:19:00+00:00,8194.5,8197.142857142857,8254.5,8277.0
2019-10-16 08:20:00+00:00,8198.7374,,8256.9565,
2019-10-16 08:21:00+00:00,8203.0,8201.5,8262.0,8281.75
2019-10-16 08:22:00+00:00,8204.7916,,8262.5,
2019-10-16 08:23:00+00:00,0.0,8201.5,8264.4628,8282.369863013699
2019-10-16 08:24:00+00:00,8206.1382,8194.0,8260.3668,8273.080808080807
2019-10-16 08:25:00+00:00,8200.082,8192.151515151516,8252.8679,
2019-10-16 08:26:00+00:00,8195.3778,8191.0,8248.7833,
2019-10-16 08:27:00+00:00,8195.3778,,8246.0625,
2019-10-16 08:28:00+00:00,8193.3634,8190.480487804878,8243.3435,
2019-10-16 08:29:00+00:00,8192.6921,8188.0,8246.0625,8268.04842615012
2019-10-16 08:30:00+00:00,8190.5,8187.163043478261,8244.0,8269.256637168142
2019-10-16 08:31:00+00:00,8187.9964,,0.0,8273.0
2019-10-16 08:32:00+00:00,8190.5,8190.0,8244.0,8277.782958199357
2019-10-16 08:33:00+00:00,8193.3634,,8251.5059,8274.438461538462
2019-10-16 08:34:00+00:00,8196.0495,8194.913357400723,8251.5059,8273.844827586207
2019-10-16 08:35:00+00:00,8196.7213,8191.694444444444,8252.1868,8273.0
