Time, Price
2019-10-01 05:08:00+00:00,8455.32389830509
2019-10-01 05:09:00+00:00,8456.284500000002
2019-10-01 05:10:00+00:00,8455.18271186441
2019-10-01 05:11:00+00:00,8454.038666666667
2019-10-01 05:12:00+00:00,8451.150999999996
2019-10-01 05:13:00+00:00,8446.78288135593
2019-10-01 05:14:00+00:00,8443.988833333333
2019-10-01 05:15:00+00:00,8443.830169491526
2019-10-01 05:16:00+00:00,8441.046666666663
2019-10-01 05:17:00+00:00,8436.356101694913
2019-10-01 05:18:00+00:00,8433.556166666669
2019-10-01 05:19:00+00:00,8431.9975
2019-10-01 05:20:00+00:00,8429.819491525423
2019-10-01 05:21:00+00:00,8426.094333333333
2019-10-01 05:22:00+00:00,8427.962203389821
2019-10-01 05:23:00+00:00,8432.023166666664
2019-10-01 05:24:00+00:00,8436.754915254241
2019-10-01 05:25:00+00:00,8436.598166666667
2019-10-01 05:26:00+00:00,8442.938000000002
2019-10-01 05:27:00+00:00,8446.172372881356
2019-10-01 05:28:00+00:00,8447.257999999993
2019-10-01 05:29:00+00:00,8447.41593220339
2019-10-01 05:30:00+00:00,8443.804833333334
2019-10-01 05:31:00+00:00,8436.55416666666
2019-10-01 05:32:00+00:00,8436.853220338986
2019-10-01 05:33:00+00:00,8434.21466666667
2019-10-01 05:34:00+00:00,8433.549830508475
2019-10-01 05:35:00+00:00,8431.637333333332
2019-10-01 05:36:00+00:00,8431.349322033897
2019-10-01 05:37:00+00:00,8431.722166666665
2019-10-01 05:38:00+00:00,8430.389999999996
2019-10-01 05:39:00+00:00,8432.180338983055
2019-10-01 05:40:00+00:00,8436.496166666668
2019-10-01 05:41:00+00:00,8439.937796610171
2019-10-01 05:42:00+00:00,8439.095833333338
2019-10-01 05:43:00+00:00,8442.026
2019-10-01 05:44:00+00:00,8441.524406779658
2019-10-01 05:45:00+00:00,8439.201333333336
2019-10-01 05:46:00+00:00,8435.42915254237
2019-10-01 05:47:00+00:00,8434.85683333333
2019-10-01 05:48:00+00:00,8433.26966101695
2019-10-01 05:49:00+00:00,8434.098333333335
2019-10-01 05:50:00+00:00,8442.070333333335
2019-10-01 05:51:00+00:00,8443.033898305084
2019-10-01 05:52:00+00:00,8442.404833333336
2019-10-01 05:53:00+00:00,8438.934576271191
2019-10-01 05:54:00+00:00,8438.465333333335
2019-10-01 05:55:00+00:00,8437.829830508477
2019-10-01 05:56:00+00:00,8436.19583333333
2019-10-01 05:57:00+00:00,8438.76533333333
2019-10-01 05:58:00+00:00,8440.638644067796
2019-10-01 05:59:00+00:00,8440.53716666667
2019-10-01 06:00:00+00:00,8437.330000000002
2019-10-01 06:01:00+00:00,8428.06916666667
2019-10-01 06:02:00+00:00,8432.728813559323
2019-10-01 06:03:00+00:00,8430.33383333333
2019-10-01 06:04:00+00:00,8427.108833333332
2019-10-01 06:05:00+00:00,8426.248983050848
2019-10-01 06:06:00+00:00,8423.066833333332
2019-10-01 06:07:00+00:00,8418.857966101694
2019-10-01 06:08:00+00:00,8422.091333333336
2019-10-01 06:09:00+00:00,8424.712166666664
2019-10-01 06:10:00+00:00,8425.761186440675
2019-10-01 06:11:00+00:00,8424.52516666667
2019-10-01 06:12:00+00:00,8425.9906779661
2019-10-01 06:13:00+00:00,8426.987666666662
2019-10-01 06:14:00+00:00,8425.02355932203
2019-10-01 06:15:00+00:00,8419.064666666667
2019-10-01 06:16:00+00:00,8414.023166666668
2019-10-01 06:17:00+00:00,8412.245423728811
2019-10-01 06:18:00+00:00,8406.695333333328
2019-10-01 06:19:00+00:00,8400.793389830515
2019-10-01 06:20:00+00:00,8401.392166666663
2019-10-01 06:21:00+00:00,8404.013559322033
2019-10-01 06:22:00+00:00,8400.128833333334
2019-10-01 06:23:00+00:00,8405.131499999998
2019-10-01 06:24:00+00:00,8407.722033898304
2019-10-01 06:25:00+00:00,8409.159666666663
2019-10-01 06:26:00+00:00,8415.27372881356
2019-10-01 06:27:00+00:00,8419.561166666666
2019-10-01 06:28:00+00:00,8415.273500000001
2019-10-01 06:29:00+00:00,8408.848135593224
2019-10-01 06:30:00+00:00,8401.825499999999
2019-10-01 06:31:00+00:00,8399.544067796609
2019-10-01 06:32:00+00:00,8396.574166666667
2019-10-01 06:33:00+00:00,8392.291186440676
2019-10-01 06:34:00+00:00,8394.266333333331
2019-10-01 06:35:00+00:00,8394.08716666667
2019-10-01 06:36:00+00:00,8394.855593220336
2019-10-01 06:37:00+00:00,8400.759666666661
2019-10-01 06:38:00+00:00,8397.1913559322
2019-10-01 06:39:00+00:00,8389.339
2019-10-01 06:40:00+00:00,8387.041833333333
2019-10-01 06:41:00+00:00,8385.028983050848
2019-10-01 06:42:00+00:00,8382.589833333332
2019-10-01 06:43:00+00:00,8386.438305084743
2019-10-01 06:44:00+00:00,8389.955666666672
2019-10-01 06:45:00+00:00,8390.440338983051
2019-10-01 06:46:00+00:00,8385.43816666667
2019-10-01 06:47:00+00:00,8376.8015
2019-10-01 06:48:00+00:00,8381.093389830508
2019-10-01 06:49:00+00:00,8376.120166666668
2019-10-01 06:50:00+00:00,8375.414406779662
2019-10-01 06:51:00+00:00,8375.544666666665
2019-10-01 06:52:00+00:00,8383.19186440678
2019-10-01 06:53:00+00:00,8381.816833333334
2019-10-01 06:54:00+00:00,8381.548
2019-10-01 06:55:00+00:00,8387.854406779656
2019-10-01 06:56:00+00:00,8389.8265
2019-10-01 06:57:00+00:00,8391.632372881355
2019-10-01 06:58:00+00:00,8401.434499999996
2019-10-01 06:59:00+00:00,8404.486333333336
2019-10-01 07:00:00+00:00,8404.300677966103
2019-10-01 07:01:00+00:00,8396.511333333336
2019-10-01 07:02:00+00:00,8395.855593220342
2019-10-01 07:03:00+00:00,8396.095833333336
2019-10-01 07:04:00+00:00,8395.877118644074
2019-10-01 07:05:00+00:00,8395.563166666667
2019-10-01 07:06:00+00:00,8393.657333333333
2019-10-01 07:07:00+00:00,8394.203898305086
2019-10-01 07:08:00+00:00,8394.324
2019-10-01 07:09:00+00:00,8392.87983050848
2019-10-01 07:10:00+00:00,8391.409333333335
2019-10-01 07:11:00+00:00,8388.416666666664
2019-10-01 07:12:00+00:00,8384.144745762711
2019-10-01 07:13:00+00:00,8382.69316666667
2019-10-01 07:14:00+00:00,8380.438813559324
2019-10-01 07:15:00+00:00,8376.969500000005
2019-10-01 07:16:00+00:00,8376.562372881357
2019-10-01 07:17:00+00:00,8383.512499999995
2019-10-01 07:18:00+00:00,8385.693166666662
2019-10-01 07:19:00+00:00,8389.238474576274
2019-10-01 07:20:00+00:00,8390.273166666664
2019-10-01 07:21:00+00:00,8388.049830508471
2019-10-01 07:22:00+00:00,8385.265166666662
2019-10-01 07:23:00+00:00,8385.998333333335
2019-10-01 07:24:00+00:00,8388.379661016948
2019-10-01 07:25:00+00:00,8389.086333333331
2019-10-01 07:26:00+00:00,8387.060508474577
2019-10-01 07:27:00+00:00,8382.973333333332
2019-10-01 07:28:00+00:00,8378.046779661014
2019-10-01 07:29:00+00:00,8379.220833333333
2019-10-01 07:30:00+00:00,8378.527499999995
2019-10-01 07:31:00+00:00,8381.62440677966
2019-10-01 07:32:00+00:00,8384.226666666667
2019-10-01 07:33:00+00:00,8383.682711864407
2019-10-01 07:34:00+00:00,8383.061166666668
2019-10-01 07:35:00+00:00,8388.346271186443
2019-10-01 07:36:00+00:00,8392.956499999998
2019-10-01 07:37:00+00:00,8395.218499999994
2019-10-01 07:38:00+00:00,8394.198474576271
2019-10-01 07:39:00+00:00,8393.392000000003
2019-10-01 07:40:00+00:00,8394.287966101696
2019-10-01 07:41:00+00:00,8395.349666666665
2019-10-01 07:42:00+00:00,8399.686999999998
2019-10-01 07:43:00+00:00,8405.266779661017
2019-10-01 07:44:00+00:00,8411.934166666668
2019-10-01 07:45:00+00:00,8415.330338983053
2019-10-01 07:46:00+00:00,8418.295166666667
2019-10-01 07:47:00+00:00,8421.17898305085
2019-10-01 07:48:00+00:00,8420.539166666666
2019-10-01 07:49:00+00:00,8420.834333333334
2019-10-01 07:50:00+00:00,8423.628983050849
2019-10-01 07:51:00+00:00,8432.044833333337
2019-10-01 07:52:00+00:00,8431.84830508475
2019-10-01 07:53:00+00:00,8436.640666666668
2019-10-01 07:54:00+00:00,8430.984666666665
2019-10-01 07:55:00+00:00,8428.763559322033
2019-10-01 07:56:00+00:00,8434.816833333332
2019-10-01 07:57:00+00:00,8437.48830508475
2019-10-01 07:58:00+00:00,8436.89516666667
2019-10-01 07:59:00+00:00,8435.313050847459
2019-10-01 08:00:00+00:00,8432.630666666666
2019-10-01 08:01:00+00:00,8427.284999999998
2019-10-01 08:02:00+00:00,8424.607796610171
2019-10-01 08:03:00+00:00,8422.018166666672
2019-10-01 08:04:00+00:00,8418.827627118642
2019-10-01 08:05:00+00:00,8418.397166666668
2019-10-01 08:06:00+00:00,8423.093050847458
2019-10-01 08:07:00+00:00,8422.554
2019-10-01 08:08:00+00:00,8427.736333333332
2019-10-01 08:09:00+00:00,8434.972203389832
2019-10-01 08:10:00+00:00,8434.303833333333
2019-10-01 08:11:00+00:00,8432.142542372885
2019-10-01 08:12:00+00:00,8425.696
2019-10-01 08:13:00+00:00,8417.821
2019-10-01 08:14:00+00:00,8418.259661016948
2019-10-01 08:15:00+00:00,8421.147333333336
2019-10-01 08:16:00+00:00,8419.390508474577
2019-10-01 08:17:00+00:00,8417.84783333333
2019-10-01 08:18:00+00:00,8414.462542372881
2019-10-01 08:19:00+00:00,8407.755166666664
2019-10-01 08:20:00+00:00,8406.37499999999
2019-10-01 08:21:00+00:00,8405.369322033897
2019-10-01 08:22:00+00:00,8403.975833333328
2019-10-01 08:23:00+00:00,8402.184406779663
2019-10-01 08:24:00+00:00,8396.177000000003
2019-10-01 08:25:00+00:00,8394.102833333336
2019-10-01 08:26:00+00:00,8391.2106779661
2019-10-01 08:27:00+00:00,8390.933833333338
2019-10-01 08:28:00+00:00,8389.802711864408
2019-10-01 08:29:00+00:00,8386.28433333333
2019-10-01 08:30:00+00:00,8382.73661016949
2019-10-01 08:31:00+00:00,8376.946500000002
2019-10-01 08:32:00+00:00,8375.00416666667
2019-10-01 08:33:00+00:00,8376.41474576271
2019-10-01 08:34:00+00:00,8384.841500000002
2019-10-01 08:35:00+00:00,8387.934576271186
2019-10-01 08:36:00+00:00,8390.741499999998
2019-10-01 08:37:00+00:00,8389.97627118644
2019-10-01 08:38:00+00:00,8393.965333333334
2019-10-01 08:39:00+00:00,8396.040499999997
2019-10-01 08:40:00+00:00,8395.517288135594
2019-10-01 08:41:00+00:00,8394.029999999997
2019-10-01 08:42:00+00:00,8393.134576271186
2019-10-01 08:43:00+00:00,8392.534666666666
2019-10-01 08:44:00+00:00,8391.941166666666
2019-10-01 08:45:00+00:00,8391.667457627116
2019-10-01 08:46:00+00:00,8393.036333333335
2019-10-01 08:47:00+00:00,8397.347627118645
2019-10-01 08:48:00+00:00,8397.340500000004
2019-10-01 08:49:00+00:00,8397.026440677966
2019-10-01 08:50:00+00:00,8397.809666666666
2019-10-01 08:51:00+00:00,8397.509333333335
2019-10-01 08:52:00+00:00,8397.358305084743
2019-10-01 08:53:00+00:00,8396.845833333335
2019-10-01 08:54:00+00:00,8397.132203389823
2019-10-01 08:55:00+00:00,8396.448333333336
2019-10-01 08:56:00+00:00,8393.885254237288
2019-10-01 08:57:00+00:00,8390.288333333332
2019-10-01 08:58:00+00:00,8392.704500000003
2019-10-01 08:59:00+00:00,8393.37372881356
2019-10-01 09:00:00+00:00,8394.59766666667
2019-10-01 09:01:00+00:00,8394.848474576265
2019-10-01 09:02:00+00:00,8395.26233333333
2019-10-01 09:03:00+00:00,8392.275499999998
2019-10-01 09:04:00+00:00,8382.689661016952
2019-10-01 09:05:00+00:00,8379.735166666662
2019-10-01 09:06:00+00:00,8377.817966101693
2019-10-01 09:07:00+00:00,8372.973166666665
2019-10-01 09:08:00+00:00,8371.900508474577
2019-10-01 09:09:00+00:00,8375.806
2019-10-01 09:10:00+00:00,8374.478499999996
2019-10-01 09:11:00+00:00,8359.02118644068
2019-10-01 09:12:00+00:00,8351.556999999997
2019-10-01 09:13:00+00:00,8348.14440677966
2019-10-01 09:14:00+00:00,8339.1245
2019-10-01 09:15:00+00:00,8337.820508474577
2019-10-01 09:16:00+00:00,8330.510833333337
2019-10-01 09:17:00+00:00,8331.479000000001
2019-10-01 09:18:00+00:00,8342.088305084748
2019-10-01 09:19:00+00:00,8347.870999999997
2019-10-01 09:20:00+00:00,8342.107627118643
2019-10-01 09:21:00+00:00,8335.709333333334
