Time,Z19_B,Z19_D,H20_B,H20_D,B,D
2019-10-14 21:21:00+00:00,8391.3737,8376.0,8464.5336,8470.5,8299.12,8301.27661016949
2019-10-14 21:22:00+00:00,8393.0,8374.697674418605,8469.552,8468.096153846154,8303.08,8300.097833333335
2019-10-14 21:24:00+00:00,8387.8544,8372.333333333334,8465.9668,8467.5,8297.48,8297.91183333333
2019-10-14 21:26:00+00:00,8387.0,8377.963014981273,8463.0,8472.59090909091,8296.36,8302.044
2019-10-14 21:27:00+00:00,8388.558,8379.0,8464.5336,8475.0,8300.87,8304.866499999996
2019-10-14 21:28:00+00:00,8396.3056,8382.444444444445,8470.2694,8483.612903225807,8303.26,8309.15237288136
2019-10-14 21:29:00+00:00,8405.4804,8389.537679425837,8479.6065,8489.94366197183,8307.46,8315.598000000002
2019-10-14 21:30:00+00:00,8407.6005,8401.920689655173,8486.803,8497.95588235294,8319.83,8326.531186440676
2019-10-14 21:31:00+00:00,8416.7999,8397.789817232377,8498.3428,8495.220430107527,8323.26,8321.410499999996
2019-10-14 21:32:00+00:00,8417.0,8392.07040229885,8496.8986,8489.0,8316.04,8315.25366666667
2019-10-14 21:33:00+00:00,8414.6752,8392.214285714286,8484.5,8490.5,8312.37,8316.87372881356
2019-10-14 21:35:00+00:00,8406.0,8398.996015936254,8484.5,8496.645833333334,8322.73,8324.799322033898
2019-10-14 21:36:00+00:00,8416.7999,8415.297206165704,8488.9643,8516.404270986744,8325.37,8330.3575
2019-10-14 21:37:00+00:00,8421.7618,8418.854949874687,8499.7875,8515.020833333334,8331.79,8336.353728813558
2019-10-14 21:38:00+00:00,8426.7296,8406.62077294686,8509.914,8510.733333333334,8334.39,8331.792166666668
2019-10-14 21:39:00+00:00,8426.7296,8406.5,8504.8478,8505.5,8329.1,8327.956666666665
2019-10-14 21:40:00+00:00,8425.3096,8405.875,8502.5,8504.055555555555,8331.6,8326.049830508475
2019-10-14 21:41:00+00:00,8417.5084,8402.0,8503.4014,8503.996688741721,8319.74,8323.115833333333
2019-10-14 21:43:00+00:00,8422.4712,8411.913450292397,8502.6783,8507.98024948025,8332.89,8330.216333333334
2019-10-14 21:44:00+00:00,8425.3096,8411.17376033058,8507.0183,8507.78343767786,8324.89,8332.007966101697
2019-10-14 21:45:00+00:00,8418.9257,8413.609612141652,8503.4014,8512.420731707318,8327.92,8335.142500000002
2019-10-14 21:46:00+00:00,8426.0195,8406.534364261168,8505.0,8506.0,8334.66,8329.679333333333
2019-10-14 21:47:00+00:00,8421.0526,8404.272727272728,8500.51,8502.009900990099,8325.42,8326.015423728817
2019-10-14 21:49:00+00:00,8419.5,8397.737704918032,8499.7875,8496.610256410257,8329.58,8324.96152542373
2019-10-14 21:50:00+00:00,8418.216999999999,8392.956574185766,8496.8986,8491.25,8321.28,8317.339499999998
2019-10-14 21:51:00+00:00,8406.187,8386.756637168142,8484.6428,8487.5234375,8312.01,8313.399666666668
2019-10-14 21:52:00+00:00,8404.0676,8393.190909090908,8483.2033,8489.24025974026,8309.94,8313.570169491526
2019-10-14 21:53:00+00:00,8406.187,8392.5,8483.0,8487.0,8310.13,8315.042833333335
2019-10-14 21:55:00+00:00,8408.3074,8396.23849372385,8484.5,8492.003816793893,8315.79,8319.485666666666
2019-10-14 21:58:00+00:00,8412.0,8398.951923076924,8486.0828,8493.961538461539,8322.2,8320.475
2019-10-14 22:02:00+00:00,8406.187,8394.0,8483.0,8489.666666666666,8312.89,8315.493
2019-10-14 22:06:00+00:00,8410.4289,8393.0,8487.5,8491.0,8317.17,8320.198644067792
2019-10-14 22:07:00+00:00,8411.1363,8395.5,8487.5233,8492.5,8319.62,8319.873499999998
2019-10-14 22:11:00+00:00,8417.0,8409.575117370892,8489.5,8511.775423728814,8324.8,8330.610833333336
2019-10-14 22:15:00+00:00,8427.5,8414.360795454546,8502.5,8506.0,8333.08,8333.68237288136
2019-10-14 22:17:00+00:00,8429.5709,8406.1875,8502.6783,8500.464912280702,8329.42,8328.217627118642
2019-10-14 22:22:00+00:00,8417.5084,8408.426380368099,8492.569,8506.0,8329.48,8330.272033898305
2019-10-14 22:23:00+00:00,8419.6346,8409.0,8500.51,8506.0,8328.86,8330.933333333332
2019-10-14 22:28:00+00:00,8427.4397,8408.5,8503.4014,8510.5,8333.65,8335.210166666659
2019-10-14 22:35:00+00:00,8427.0,8411.0,8502.5,8508.58256880734,8331.87,8333.246833333329
2019-10-14 22:36:00+00:00,8427.0,8415.5,8502.5,8513.888888888889,8332.31,8337.480338983049
2019-10-14 22:37:00+00:00,8430.9923,8416.487253765932,8504.1245,8516.490049751244,8340.51,8339.727
2019-10-14 22:40:00+00:00,8435.5,8416.445454545454,8509.914,8517.905660377359,8338.5,8340.049833333333
2019-10-14 22:41:00+00:00,8435.5,8416.5,8509.0,8518.5,8338.5,8339.550847457624
2019-10-14 22:47:00+00:00,8436.6827,8422.0,8509.1899,8520.5,8338.86,8341.648
2019-10-14 22:48:00+00:00,8436.6827,8422.727272727272,8511.3627,8520.0,8341.73,8341.330677966103
2019-10-14 22:49:00+00:00,8436.0,8425.0,8515.7115,8524.0,8341.39,8341.857666666665
2019-10-14 22:50:00+00:00,8441.6681,8428.95656779661,8513.5,8525.101428571428,8342.18,8345.781016949155
2019-10-14 22:52:00+00:00,8441.5,8426.412162162162,8518.0,8523.255102040815,8344.68,8345.436833333331
2019-10-14 22:55:00+00:00,8436.5,8424.886597938144,8510.6383,8518.173333333334,8341.11,8344.725762711863
2019-10-14 22:56:00+00:00,8438.1065,8422.0,8511.3627,8517.0,8341.58,8342.232333333337
2019-10-14 22:59:00+00:00,8438.0,8423.75,8510.0,8520.0,8341.14,8345.311000000002
2019-10-14 23:06:00+00:00,8442.3808,8425.375,8517.0,8523.625,8346.73,8347.897166666666
2019-10-14 23:08:00+00:00,8442.3808,8425.0,8517.0,8523.5,8346.77,8345.869166666667
2019-10-14 23:09:00+00:00,8439.5308,8420.761761761762,8517.0,8521.0,8343.18,8339.999152542374
2019-10-14 23:10:00+00:00,8433.8366,8420.137265711135,8516.4367,8517.5,8337.82,8338.736666666666
2019-10-14 23:11:00+00:00,8431.7032,8418.25,8508.0,8517.8,8341.4,8341.059999999994
2019-10-14 23:13:00+00:00,8431.0,8417.642857142857,8508.4659,8517.48,8340.85,8341.201000000001
2019-10-14 23:14:00+00:00,8430.5,8419.0,8508.0,8516.5,8341.28,8342.124237288133
2019-10-14 23:28:00+00:00,8430.5,8413.631578947368,8508.4659,8512.914285714285,8337.5,8337.971016949154
2019-10-14 23:29:00+00:00,8429.5709,8413.30357142857,8507.0183,8514.07142857143,8335.21,8338.892166666665
2019-10-14 23:31:00+00:00,8429.0,8414.462962962964,8506.5,8510.333333333334,8336.51,8337.43283333333
2019-10-14 23:32:00+00:00,8429.0,8415.564814814816,8506.5,8514.613636363636,8335.71,8340.859499999999
2019-10-14 23:33:00+00:00,8431.7032,8418.0,8508.4659,8516.0,8343.47,8341.749491525432
2019-10-14 23:34:00+00:00,8436.6827,8425.244680851063,8510.0,8520.24617737003,8341.55,8343.584333333334
2019-10-14 23:35:00+00:00,8436.6827,8424.5,8510.6383,8519.25,8343.25,8344.685423728813
2019-10-14 23:36:00+00:00,8436.6827,8424.433333333332,8512.0872,8517.5,8343.09,8345.0585
2019-10-14 23:38:00+00:00,8436.5,8420.0,8512.8118,8517.274193548386,8342.91,8343.004000000004
2019-10-14 23:39:00+00:00,8435.971,8421.537037037036,8512.8118,8521.0,8341.92,8343.973333333333
2019-10-14 23:43:00+00:00,8435.5,8423.5,8514.5,8520.5,8341.63,8344.835166666668
2019-10-14 23:44:00+00:00,8434.5,8422.99087799316,8514.5,8519.151898734177,8341.91,8345.186666666666
2019-10-14 23:45:00+00:00,8435.2594,8422.68,8514.2614,8519.8,8344.74,8345.2786440678
2019-10-14 23:46:00+00:00,8434.5,8426.75,8512.8118,8522.537688442211,8343.52,8347.079666666667
2019-10-14 23:47:00+00:00,8436.6827,8431.727272727272,8512.8118,8526.0,8346.9,8349.238474576276
2019-10-14 23:49:00+00:00,8444.5195,8429.0,8514.5,8526.0,8349.54,8349.666949152537
2019-10-14 23:51:00+00:00,8448.8003,8435.5,8514.9864,8528.985826001956,8349.45,8350.593666666664
2019-10-14 23:52:00+00:00,8446.5,8432.486666666666,8515.5,8529.01724137931,8349.92,8350.668135593218
2019-10-14 23:53:00+00:00,8446.6593,8428.924242424242,8515.5,8529.5,8350.0,8350.244333333338
2019-10-14 23:54:00+00:00,8435.971,8430.665137614678,8514.5,8529.5,8350.62,8350.919322033895
2019-10-14 23:55:00+00:00,8440.9555,8429.5,8514.5,8529.5,8351.45,8350.886166666669
2019-10-14 23:56:00+00:00,8441.0,8429.923076923076,8514.5,8529.5,8350.96,8350.362711864405
2019-10-14 23:58:00+00:00,8441.0,8431.5,8515.0,8530.0,8353.06,8354.117833333336
2019-10-15 00:00:00+00:00,8441.6681,8439.819512195121,8517.8876,8538.931972789116,8357.5,8359.221166666666
2019-10-15 00:01:00+00:00,8449.5142,8441.779488394126,8531.6952,8540.115398750459,8362.8,8363.94779661017
2019-10-15 00:02:00+00:00,8453.0854,8446.0,8535.3363,8541.006205013651,8368.7,8370.845
2019-10-15 00:03:00+00:00,8460.9527,8448.638095238095,8537.5224,8543.414965986394,8373.7,8374.009491525425
2019-10-15 00:04:00+00:00,8463.1009,8448.574207492795,8540.439,8544.893700787401,8376.24,8375.11916666667
2019-10-15 00:05:00+00:00,8463.8172,8446.679569892473,8536.7936,8542.0,8372.9,8374.686666666666
2019-10-15 00:06:00+00:00,8460.9527,8448.42857142857,8535.5,8542.0,8377.06,8374.182711864407
2019-10-15 00:07:00+00:00,8463.1009,8447.170454545454,8537.5224,8542.0,8373.16,8372.446166666665
2019-10-15 00:09:00+00:00,8462.3847,8443.5,8535.3363,8541.0,8370.41,8369.523
2019-10-15 00:10:00+00:00,8460.9527,8442.0,8533.8795,8537.538461538461,8366.71,8366.6355
2019-10-15 00:12:00+00:00,8455.2296,8440.214285714286,8529.0,8533.493023255814,8362.06,8362.871833333336
2019-10-15 00:13:00+00:00,8455.2296,8443.32142857143,8528.0,8533.59880087823,8361.84,8365.967627118645
2019-10-15 00:14:00+00:00,8458.0902,8445.927419354839,8529.5121,8538.5,8365.74,8368.925333333334
2019-10-15 00:15:00+00:00,8461.6686,8449.833333333334,8532.5,8542.497727014434,8368.61,8373.251525423731
2019-10-15 00:16:00+00:00,8467.4005,8450.1875,8536.7936,8542.5,8373.4,8375.510666666669
2019-10-15 00:17:00+00:00,8471.7045,8461.79612927471,8539.5,8545.400153609831,8374.94,8379.842333333334
2019-10-15 00:18:00+00:00,8479.6065,8490.553648818677,8551.3939,8578.156451186172,8385.3,8398.432711864405
2019-10-15 00:19:00+00:00,8500.51,8484.74159356725,8574.1233,8571.218564845292,8399.61,8399.752833333336
2019-10-15 00:20:00+00:00,8497.6207,8477.465007776049,8564.5769,8567.135379061372,8400.28,8396.639491525422
2019-10-15 00:21:00+00:00,8493.2903,8477.88524590164,8561.6438,8568.941244239631,8396.69,8395.791666666666
2019-10-15 00:22:00+00:00,8491.1268,8471.440594059406,8558.7128,8559.888888888889,8395.23,8389.356271186442
2019-10-15 00:23:00+00:00,8487.5233,8468.63961312027,8553.5882,8559.85294117647,8384.59,8384.898333333334
2019-10-15 00:24:00+00:00,8485.3627,8471.773924495172,8549.2006,8561.0,8385.38,8387.385833333337
2019-10-15 00:25:00+00:00,8483.2033,8468.318181818182,8553.5882,8561.175675675675,8386.61,8386.239830508473
2019-10-15 00:26:00+00:00,8482.4837,8460.4125,8554.3199,8559.229007633588,8382.74,8381.66466666667
2019-10-15 00:27:00+00:00,8478.1687,8463.92857142857,8544.8176,8555.0,8379.72,8380.480000000001
2019-10-15 00:28:00+00:00,8476.7314,8471.53431372549,8547.7391,8562.028708133972,8382.06,8387.314833333336
2019-10-15 00:29:00+00:00,8478.1687,8470.1,8554.3199,8558.9,8387.79,8387.325423728811
2019-10-15 00:31:00+00:00,8485.3627,8472.0,8557.248,8563.0,8388.37,8391.010500000002
2019-10-15 00:32:00+00:00,8489.685,8474.0,8558.5,8565.0,8389.84,8393.954237288137
2019-10-15 00:33:00+00:00,8493.5,8468.903948772679,8560.9109,8558.376811594202,8396.67,8393.297499999999
2019-10-15 00:34:00+00:00,8489.685,8464.319444444445,8560.1781,8552.214285714286,8384.65,8383.254406779659
2019-10-15 00:35:00+00:00,8478.8876,8463.0,8547.7391,8551.5,8382.45,8380.296666666665
2019-10-15 00:37:00+00:00,8477.0,8446.948560541914,8545.5478,8538.01287194918,8379.91,8370.68152542373
2019-10-15 00:38:00+00:00,8468.1175,8448.029186602871,8538.2514,8541.2334663626,8359.3,8366.581166666669
2019-10-15 00:39:00+00:00,8465.2501,8450.077922077922,8532.4232,8543.659003831417,8368.12,8370.084576271189
2019-10-15 00:40:00+00:00,8468.1175,8448.02620353443,8538.5,8535.683440073193,8369.35,8366.368666666669
2019-10-15 00:41:00+00:00,8464.5336,8445.99720670391,8532.4232,8538.59677419355,8359.08,8363.307627118642
2019-10-15 00:42:00+00:00,8463.1009,8451.490384615385,8531.6952,8539.5,8365.26,8365.68466666667
2019-10-15 00:45:00+00:00,8468.1175,8455.5,8536.7936,8543.5,8366.57,8368.27283333333
2019-10-15 00:47:00+00:00,8470.2694,8457.333333333334,8539.5,8548.0,8371.43,8375.705999999995
2019-10-15 00:48:00+00:00,8473.8581,8460.4,8542.6277,8551.0,8375.63,8378.795423728816
2019-10-15 00:50:00+00:00,8477.0,8462.0,8546.5,8552.5,8378.81,8379.957333333337
2019-10-15 00:55:00+00:00,8476.7314,8448.108535300316,8547.0,8545.098484848484,8378.52,8370.82
2019-10-15 00:56:00+00:00,8469.552,8445.5,8546.2781,8536.925925925925,8366.77,8366.078135593221
2019-10-15 00:57:00+00:00,8465.2501,8440.539094650207,8538.2514,8533.317245817247,8363.3,8362.232166666667
2019-10-15 00:58:00+00:00,8459.5212,8445.36192109777,8531.6952,8536.5,8364.59,8363.804915254239
2019-10-15 01:01:00+00:00,8455.2296,8439.091722595078,8533.1513,8536.5,8358.95,8359.964833333333
2019-10-15 01:04:00+00:00,8456.6596,8445.515267175573,8533.1513,8541.0,8363.38,8365.536166666667
2019-10-15 01:05:00+00:00,8460.2369,8452.42824074074,8538.2514,8544.942028985508,8366.92,8367.766779661015
2019-10-15 01:06:00+00:00,8465.2501,8445.158139534884,8540.439,8540.516209476309,8366.82,8363.296000000002
2019-10-15 01:07:00+00:00,8465.2501,8445.0,8532.4232,8539.0,8361.65,8361.340677966093
2019-10-15 01:09:00+00:00,8459.0,8440.943396226416,8530.5,8537.488323603002,8359.57,8359.010333333332
2019-10-15 01:18:00+00:00,8458.8056,8445.024590163934,8532.4232,8539.522580645162,8362.97,8362.472833333331
2019-10-15 01:19:00+00:00,8460.2369,8441.462686567163,8536.7936,8537.0,8358.47,8358.104745762712
2019-10-15 01:22:00+00:00,8456.6596,8430.460647359454,8530.5,8520.106719367588,8349.98,8346.823728813559
2019-10-15 01:23:00+00:00,8450.2282,8423.80119047619,8528.0573,8517.0,8342.01,8342.646333333334
2019-10-15 01:24:00+00:00,8438.8186,8421.5,8512.8118,8515.0,8341.24,8338.89288135593
2019-10-15 01:26:00+00:00,8438.1065,8423.923076923076,8510.6383,8513.5,8340.65,8340.368305084747
2019-10-15 01:28:00+00:00,8438.0,8424.454570184984,8510.6383,8518.50039184953,8340.52,8340.503333333334
2019-10-15 01:29:00+00:00,8438.1065,8431.137931034482,8510.6383,8525.945945945947,8342.18,8351.14101694915
2019-10-15 01:36:00+00:00,8444.0,8416.98649951784,8517.1621,8520.321285140562,8345.18,8342.984745762713
2019-10-15 01:37:00+00:00,8439.5308,8423.966873706004,8516.4367,8518.002669717773,8339.07,8341.778499999999
2019-10-15 01:38:00+00:00,8439.5308,8426.42,8514.9864,8521.0,8344.31,8345.782711864404
2019-10-15 01:42:00+00:00,8441.5,8421.851851851852,8518.5,8519.0,8346.61,8343.393833333332
2019-10-15 01:46:00+00:00,8440.2431,8423.504842615012,8513.0,8520.5,8339.26,8341.490666666667
2019-10-15 01:47:00+00:00,8439.5,8423.938596491229,8513.0,8520.949494949495,8339.61,8342.321666666669
2019-10-15 01:49:00+00:00,8439.5308,8427.292613636364,8513.0,8519.700278164117,8342.47,8339.777999999998
2019-10-15 01:58:00+00:00,8433.1253,8411.64406779661,8506.5,8509.555555555555,8334.73,8334.508666666663
2019-10-15 01:59:00+00:00,8424.5998,8412.0,8505.5711,8509.5,8335.69,8333.70661016949
2019-10-15 02:04:00+00:00,8421.0526,8409.347826086956,8500.0,8507.88188976378,8329.38,8330.465932203391
2019-10-15 02:06:00+00:00,8423.8902,8413.21052631579,8500.0,8504.7,8329.65,8327.604000000003
2019-10-15 02:08:00+00:00,8423.8902,8412.280241935483,8492.569,8506.56952247191,8326.6,8328.461000000003
2019-10-15 02:11:00+00:00,8433.1253,8417.513192612138,8499.7875,8512.825431034482,8337.46,8337.060338983058
2019-10-15 02:13:00+00:00,8433.0,8417.481818181817,8500.0,8514.0,8337.0,8336.704666666668
2019-10-15 02:15:00+00:00,8433.8366,8419.5,8500.0,8513.5,8336.19,8335.250666666665
2019-10-15 02:19:00+00:00,8433.1253,8414.0,8499.7875,8509.416666666666,8333.87,8333.183050847463
2019-10-15 02:30:00+00:00,8424.0,8404.991902834008,8493.2903,8499.884615384615,8321.67,8319.81271186441
2019-10-15 02:31:00+00:00,8423.8902,8402.5,8491.8478,8497.5,8317.22,8319.22833333333
2019-10-15 02:33:00+00:00,8418.216999999999,8409.884057971014,8490.4058,8502.40909090909,8319.64,8322.603559322033
2019-10-15 02:34:00+00:00,8420.3436,8413.1,8491.1268,8506.0,8325.63,8327.966666666669
2019-10-15 02:38:00+00:00,8425.5,8418.511976047905,8493.5,8513.852112676057,8329.65,8330.752166666667
2019-10-15 02:58:00+00:00,8433.1253,8421.5,8500.0,8517.0,8333.72,8335.606166666666
2019-10-15 02:59:00+00:00,8433.1253,8421.5,8500.0,8515.0,8335.38,8336.199152542373
2019-10-15 03:03:00+00:00,8434.5479,8417.5,8500.0,8510.75,8331.45,8331.442881355926
2019-10-15 03:15:00+00:00,8428.15,8413.25,8494.7333,8508.0,8333.07,8332.035762711866
2019-10-15 03:27:00+00:00,8424.0,8412.0,8492.5,8505.0,8328.99,8329.772372881356
2019-10-15 03:37:00+00:00,8420.5,8411.0,8490.5,8506.0,8325.92,8326.808000000006
2019-10-15 03:42:00+00:00,8420.5,8404.519553072625,8490.5,8499.666666666666,8323.82,8325.723999999998
2019-10-15 03:43:00+00:00,8419.6346,8404.59420289855,8491.1268,8497.0343866171,8323.45,8324.972711864402
2019-10-15 03:46:00+00:00,8413.9672,8401.368421052632,8489.685,8494.5,8320.65,8321.266779661013
2019-10-15 03:47:00+00:00,8412.0,8400.0,8486.803,8487.511278195489,8318.61,8320.177666666666
2019-10-15 03:53:00+00:00,8411.0,8407.0,8482.0,8500.0,8320.79,8322.28050847458
2019-10-15 04:00:00+00:00,8411.8439,8398.0,8481.0,8492.0,8318.47,8318.096949152547
2019-10-15 04:01:00+00:00,8411.1363,8391.432071269488,8481.0449,8485.48770816812,8317.61,8317.634
2019-10-15 04:02:00+00:00,8406.8937,8388.935443037975,8480.3256,8485.0,8313.7,8311.70220338983
2019-10-15 04:03:00+00:00,8401.2434,8395.617386489479,8473.8581,8483.230844793714,8308.74,8311.913666666667
2019-10-15 04:05:00+00:00,8403.3613,8395.25,8475.5,8489.0,8313.17,8313.402203389833
2019-10-15 04:06:00+00:00,8402.5,8392.666666666666,8475.5,8484.5,8310.67,8311.714000000002
2019-10-15 04:07:00+00:00,8402.5,8391.72972972973,8473.1401,8485.75,8307.66,8310.598474576274
2019-10-15 04:09:00+00:00,8401.9493,8388.35593220339,8469.5,8481.742290748898,8307.76,8309.729666666668
2019-10-15 04:10:00+00:00,8398.4211,8390.08152173913,8469.5,8490.0,8307.54,8309.917118644069
2019-10-15 04:11:00+00:00,8398.4211,8392.75892857143,8469.5,8480.5,8307.65,8310.130999999994
2019-10-15 04:13:00+00:00,8398.4211,8391.904545454545,8470.2694,8484.0,8309.01,8313.133999999998
2019-10-15 04:15:00+00:00,8402.6552,8404.445544554455,8474.0,8496.058252427185,8316.11,8319.144833333334
2019-10-15 04:18:00+00:00,8413.9672,8404.5,8480.5,8503.0,8320.64,8321.497333333333
2019-10-15 04:20:00+00:00,8414.5,8401.595494613124,8480.5,8495.75,8319.3,8320.204499999996
2019-10-15 04:31:00+00:00,8413.2593,8394.997441520467,8475.5,8487.5,8316.62,8317.004067796606
2019-10-15 04:33:00+00:00,8410.4289,8393.490578158458,8474.5763,8483.0,8315.24,8315.340508474572
2019-10-15 04:43:00+00:00,8409.5,8400.001811594202,8477.45,8493.5,8317.51,8319.005500000003
2019-10-15 04:46:00+00:00,8410.4289,8401.5,8476.0129,8493.0,8318.39,8320.001666666667
2019-10-15 04:55:00+00:00,8418.9257,8410.0,8483.923,8505.0,8326.11,8328.124333333331
2019-10-15 04:57:00+00:00,8418.0,8412.04050925926,8485.5,8507.939024390244,8327.57,8329.439999999993
2019-10-15 04:58:00+00:00,8418.0,8414.5,8485.5,8508.0,8330.85,8330.192666666666
2019-10-15 05:00:00+00:00,8421.7618,8414.25,8489.0,8506.0,8330.33,8330.20516666666
2019-10-15 05:20:00+00:00,8421.0526,8405.0,8487.0,8501.0,8324.1,8325.559661016949
2019-10-15 05:31:00+00:00,8417.0,8404.5,8484.0,8497.5,8322.18,8324.673166666666
2019-10-15 05:33:00+00:00,8417.0,8407.0,8485.3627,8500.5,8328.71,8327.155833333336
2019-10-15 06:06:00+00:00,8418.0,8410.268965517242,8486.0,8502.45652173913,8330.65,8332.711833333333
2019-10-15 06:07:00+00:00,8419.6346,8411.5,8487.0,8502.5,8332.8,8334.288166666664
2019-10-15 06:12:00+00:00,8423.0,8413.5,8490.5,8504.5,8337.53,8336.799322033898
2019-10-15 06:24:00+00:00,8422.5,8411.0,8490.4058,8502.0,8332.87,8333.72508474576
2019-10-15 06:34:00+00:00,8416.7999,8398.573313782992,8484.6428,8492.619672131148,8325.74,8326.359491525425
2019-10-15 06:35:00+00:00,8413.5,8398.695652173914,8481.0,8488.038653366584,8326.23,8324.571000000002
2019-10-15 06:36:00+00:00,8412.5515,8396.0,8480.3256,8487.0,8321.93,8321.75440677966
2019-10-15 06:37:00+00:00,8410.4289,8391.5,8478.8876,8485.0,8319.03,8319.342666666667
2019-10-15 06:42:00+00:00,8405.4804,8396.833333333334,8475.5,8488.947712418301,8322.06,8323.765166666666
2019-10-15 06:43:00+00:00,8407.0,8394.851851851852,8475.5,8484.0,8321.81,8321.244406779662
2019-10-15 06:46:00+00:00,8406.187,8383.161380597016,8470.9869,8476.6,8315.03,8313.919500000004
2019-10-15 06:47:00+00:00,8399.1265,8372.743416666666,8467.4005,8463.944551902,8307.34,8302.010000000002
2019-10-15 06:48:00+00:00,8387.8544,8382.061946902655,8455.2296,8473.0,8300.68,8307.97525423729
2019-10-15 06:50:00+00:00,8396.5,8378.5,8464.5,8470.583333333334,8304.9,8305.922881355937
2019-10-15 06:51:00+00:00,8396.5,8378.888888888889,8462.3847,8473.1,8304.47,8306.773333333334
2019-10-15 06:52:00+00:00,8396.5,8380.0,8460.5,8481.907849829351,8307.08,8308.230666666665
2019-10-15 06:54:00+00:00,8396.5,8384.75641025641,8460.5,8479.5,8312.43,8312.137166666664
2019-10-15 06:55:00+00:00,8396.5,8381.714285714286,8460.9527,8478.144781144782,8310.52,8309.892203389834
2019-10-15 06:58:00+00:00,8396.3056,8378.0,8460.5,8475.0,8305.85,8307.297999999992
2019-10-15 07:03:00+00:00,8389.9656,8373.592592592593,8459.0,8473.0,8303.7,8304.341499999999
2019-10-15 07:06:00+00:00,8384.3381,8370.5,8456.6596,8469.723756906078,8299.93,8302.0275
2019-10-15 07:09:00+00:00,8384.3381,8375.5,8455.5,8470.5,8300.85,8302.602881355939
2019-10-15 07:11:00+00:00,8384.5,8377.018018018018,8455.5,8471.148148148148,8302.72,8306.491333333333
2019-10-15 07:12:00+00:00,8384.3381,8379.97619047619,8455.5,8475.25,8306.46,8309.998983050851
2019-10-15 07:13:00+00:00,8385.0411,8383.371367521368,8455.5,8478.5,8307.86,8309.922666666664
2019-10-15 07:17:00+00:00,8389.2617,8385.515765765766,8459.0,8478.0625,8306.62,8310.863833333333
2019-10-15 07:24:00+00:00,8389.5,8387.0,8458.0,8482.0,8314.5,8314.498166666668
2019-10-15 07:25:00+00:00,8396.3056,8387.5,8460.2369,8483.0,8313.77,8315.604833333333
2019-10-15 07:36:00+00:00,8376.6125,8371.658017492711,8457.3748,8466.5,8295.03,8295.803666666663
2019-10-15 07:37:00+00:00,8377.3142,8371.5,8454.0,8468.0,8294.07,8297.249
2019-10-15 07:40:00+00:00,8382.2297,8373.441176470587,8454.0,8473.0,8296.49,8301.826101694915
2019-10-15 07:49:00+00:00,8376.5,8371.0,8451.6565,8464.25,8292.85,8294.015762711862
2019-10-15 07:50:00+00:00,8376.6125,8371.529126213592,8445.2327,8464.5,8292.2,8296.509166666672
2019-10-15 07:51:00+00:00,8377.3142,8371.0,8445.2327,8468.937142857143,8296.97,8296.901833333337
2019-10-15 07:52:00+00:00,8375.9109,8368.999045118167,8447.3729,8460.914705882353,8292.4,8292.248135593221
2019-10-15 07:55:00+00:00,8373.0,8359.302099112747,8439.0,8448.519282814614,8291.96,8289.63366666667
2019-10-15 07:56:00+00:00,8366.8005,8357.263624486748,8438.8186,8450.012652575171,8284.79,8285.794067796609
2019-10-15 07:57:00+00:00,8362.6024,8360.488853503184,8435.2594,8454.0,8285.69,8287.0875
2019-10-15 07:58:00+00:00,8368.2008,8363.407303370786,8436.6827,8455.0,8285.4,8287.514
2019-10-15 07:59:00+00:00,8368.2008,8360.154320987655,8436.5,8453.0,8286.27,8288.426440677962
2019-10-15 08:00:00+00:00,8361.9032,8356.30923694779,8436.5,8447.899621212122,8287.0,8284.562166666665
2019-10-15 08:01:00+00:00,8359.0,8344.287053446507,8431.7032,8435.385077033321,8280.87,8271.849661016948
2019-10-15 08:02:00+00:00,8343.0669,8341.805216426194,8409.7216,8435.108695652174,8267.48,8270.732666666669
2019-10-15 08:03:00+00:00,8345.1556,8342.336192109777,8416.0916,8439.648148148148,8268.53,8273.000169491528
2019-10-15 08:06:00+00:00,8353.0,8349.537037037036,8420.5,8443.0,8280.32,8282.394576271188
2019-10-15 08:08:00+00:00,8356.3132,8351.540372670808,8422.4712,8444.21875,8283.24,8284.125762711861
2019-10-15 08:09:00+00:00,8356.3132,8350.484773371105,8423.0,8441.0,8283.77,8278.554666666667
2019-10-15 08:10:00+00:00,8354.2189,8343.19512195122,8421.0526,8435.840867992767,8277.27,8274.633999999998
2019-10-15 08:13:00+00:00,8339.588,8338.245414847162,8409.0145,8428.414239482201,8271.54,8271.75745762712
2019-10-15 08:14:00+00:00,8340.2836,8332.810233160622,8407.6005,8428.875,8268.04,8268.773000000003
2019-10-15 08:15:00+00:00,8340.5,8335.554466230937,8407.6005,8427.0,8268.56,8267.856610169498
2019-10-15 08:16:00+00:00,8339.588,8340.10569794535,8406.8937,8432.096116504854,8267.2,8274.556499999999
2019-10-15 08:17:00+00:00,8347.9422,8361.104909955828,8415.3833,8451.029411764706,8291.89,8290.127499999999
2019-10-15 08:18:00+00:00,8364.0013,8359.845,8432.4142,8452.991228070176,8289.84,8291.078644067797
2019-10-15 08:19:00+00:00,8364.0013,8377.781237322515,8437.3945,8466.852513227514,8298.12,8299.837166666666
2019-10-15 08:20:00+00:00,8373.8067,8376.851428571428,8448.0865,8468.722222222223,8302.43,8302.371864406783
