Time,v60,spread60,v10,spread10,v2,spread2
2019-06-19 00:12:19.999999999 +0800 +08,299971.14095196,12.459999999999127,55933.4848834,6.43999999999869,17359.59723148,4.309999999999491
2019-06-19 00:12:21.999999999 +0800 +08,308873.78177942993,12.459999999999127,45008.00134175999,6.109999999998763,12920.732467849999,4.469999999999345
2019-06-19 00:12:23.999999999 +0800 +08,309389.54475975,12.459999999999127,45110.41926421,6.109999999998763,5431.72804012,3.4400000000005093
2019-06-19 00:12:25.999999999 +0800 +08,288337.38424757007,11.889999999999418,36362.4973997,5.459999999999127,22.41327825,0
2019-06-19 00:12:27.999999999 +0800 +08,227718.1448530802,10.299999999999272,37884.081498030006,5.959999999999127,2149.61048033,2.5900000000001455
2019-06-19 00:12:29.999999999 +0800 +08,224488.9621077902,7.309999999999491,23766.627566759995,5.329999999999927,3242.14330021,2.1900000000005093
2019-06-19 00:12:31.999999999 +0800 +08,220419.20752221023,7.139999999999418,14559.25951771,3.9400000000005093,3713.3644188,1.2299999999995634
2019-06-19 00:12:33.999999999 +0800 +08,216202.95412505025,6.930000000000291,10456.07935512,3.8699999999989814,1328.5478775299998,0.23999999999978172
2019-06-19 00:12:35.999999999 +0800 +08,217874.57932595018,6.930000000000291,16908.856083610004,2.5900000000001455,6475.190006739999,1.8699999999989814
2019-06-19 00:12:37.999999999 +0800 +08,208911.8299029202,6.930000000000291,15155.855223839999,2.3400000000001455,396.60962055999994,0.019999999998617568
2019-06-19 00:12:39.999999999 +0800 +08,211096.56934196022,6.930000000000291,15686.479467829999,1.9399999999986903,3772.7675442,0.3999999999996362
2019-06-19 00:12:41.999999999 +0800 +08,208133.3497450602,6.930000000000291,14395.560140669999,1.9399999999986903,2422.4450916400006,0.22999999999956344
2019-06-19 00:12:43.999999999 +0800 +08,205956.9763658201,6.930000000000291,19381.257537629994,3,6314.245274490001,1.1500000000014552
2019-06-19 00:12:45.999999999 +0800 +08,198128.4229192601,6.930000000000291,13291.42349035,1.4600000000009459,385.35595946,0.75
2019-06-19 00:12:47.999999999 +0800 +08,201885.76801507012,6.930000000000291,19512.80549607999,1.890000000001237,6617.99162629,1.3700000000008004
2019-06-19 00:12:49.999999999 +0800 +08,214938.91604674008,7.5900000000001455,34243.17398110001,5.730000000001382,18503.13602921999,5.640000000001237
2019-06-19 00:12:51.999999999 +0800 +08,215472.9819977901,7.5900000000001455,36025.912088749996,5.730000000001382,4205.18319929,3.3099999999994907
2019-06-19 00:12:53.999999999 +0800 +08,222490.3992383401,7.5900000000001455,38712.35984080999,5.730000000001382,9000.693026550001,3.1200000000008004
2019-06-19 00:12:55.999999999 +0800 +08,220676.3598559101,7.5900000000001455,38397.47961795,5.730000000001382,70.4757366,0
2019-06-19 00:12:57.999999999 +0800 +08,218371.72344810006,7.5900000000001455,37736.75421701999,5.640000000001237,5957.266225360001,1.930000000000291
2019-06-19 00:12:59.999999999 +0800 +08,212758.48268875002,7.5900000000001455,23333.552652600003,3.3099999999994907,4099.934464800001,2.3099999999994907
2019-06-19 00:13:01.999999999 +0800 +08,211771.21010089997,7.5900000000001455,22196.60873698,3.1200000000008004,3068.2392836700005,2.1300000000010186
2019-06-19 00:13:03.999999999 +0800 +08,211111.55204918986,7.5900000000001455,21106.156015370005,3.0100000000002183,7910.240304940001,2.7600000000002183
2019-06-19 00:13:05.999999999 +0800 +08,213962.27522888992,7.5900000000001455,30887.900862320002,3.210000000000946,9852.220583549999,2.4400000000005093
2019-06-19 00:13:07.999999999 +0800 +08,210408.50059139993,8.279999999998836,30513.652316769992,4.1599999999998545,5583.01767981,3.4099999999998545
2019-06-19 00:13:09.999999999 +0800 +08,180814.65372181,9.889999999999418,27851.335170119997,5.770000000000437,1437.61731815,3.0599999999994907
2019-06-19 00:13:11.999999999 +0800 +08,159292.39784225,9.889999999999418,27107.056016379996,5.770000000000437,2323.96012993,2.1299999999991996
2019-06-19 00:13:13.999999999 +0800 +08,155148.77528107,9.889999999999418,20382.50326793,5.020000000000437,1185.6875564900004,1.7599999999983993
2019-06-19 00:13:15.999999999 +0800 +08,147703.44795230994,9.739999999999782,11855.290498379998,5.020000000000437,1325.007814,1.2799999999988358
2019-06-19 00:13:17.999999999 +0800 +08,165553.55296434995,10.420000000000073,24750.404212610003,3.7399999999997817,18478.131394040007,1.7399999999997817
2019-06-19 00:13:19.999999999 +0800 +08,159414.33881701998,12.909999999999854,34533.16997861,5.329999999999927,11220.383084150002,3.4899999999997817
2019-06-19 00:13:21.999999999 +0800 +08,158675.42836244998,12.909999999999854,44391.031861959986,4.969999999999345,12181.82201328,1.1199999999989814
2019-06-19 00:13:23.999999999 +0800 +08,156059.03783526988,13.489999999999782,46020.681818409976,5.069999999999709,2815.337512940001,1.6900000000005093
2019-06-19 00:13:25.999999999 +0800 +08,156117.18843439987,13.489999999999782,44776.23788178998,4.809999999999491,80.56387738000001,0.9500000000007276
2019-06-19 00:13:27.999999999 +0800 +08,156285.23649584982,13.360000000000582,28615.76502953,4.069999999999709,2317.6585417799997,0.9200000000000728
2019-06-19 00:13:29.999999999 +0800 +08,160828.12749332987,13.099999999998545,25180.41624307,1.9499999999989086,7785.034297690001,1.929999999998472
2019-06-19 00:13:31.999999999 +0800 +08,162412.97280106987,14.869999999998981,18296.80395633,3.6999999999989086,5298.209726540001,2.0499999999992724
2019-06-19 00:13:33.999999999 +0800 +08,166659.88361454988,14.869999999998981,21056.925134399997,3.6999999999989086,5575.458691010001,2
2019-06-19 00:13:35.999999999 +0800 +08,171614.69444887986,15.630000000001019,32406.362098090012,5.569999999999709,11430.000841070001,3.8700000000008004
2019-06-19 00:13:37.999999999 +0800 +08,217063.6861255699,19.05000000000109,75934.30485355998,8.989999999999782,45845.60129725001,7.140000000001237
2019-06-19 00:13:39.999999999 +0800 +08,276744.3989261498,19.570000000001528,131602.75090065005,7.860000000000582,63453.480344779986,0.5400000000008731
2019-06-19 00:13:41.999999999 +0800 +08,287323.77706126985,19.93000000000029,139306.36440087005,8.199999999998909,13001.823226760003,1.8999999999996362
2019-06-19 00:13:43.999999999 +0800 +08,285342.5947494901,20,138063.96867256993,8.239999999999782,4333.062962709999,0.9599999999991269
2019-06-19 00:13:45.999999999 +0800 +08,285590.85126951017,20,127267.58031097999,8.090000000000146,633.61247948,1.7099999999991269
2019-06-19 00:13:47.999999999 +0800 +08,283284.57873172016,19.909999999999854,85733.69810222999,1.9699999999993452,4311.719088500001,1.7999999999992724
2019-06-19 00:13:49.999999999 +0800 +08,265925.88201712986,17.80999999999949,23424.657072080005,1.9699999999993452,1144.4393146300001,1.5
2019-06-19 00:13:51.999999999 +0800 +08,268896.81794504996,17.73999999999978,17598.952972529998,1.9699999999993452,7176.1191272099995,1.3299999999999272
2019-06-19 00:13:53.999999999 +0800 +08,264036.6029407899,17.73999999999978,17406.368032110004,1.9699999999993452,4140.478022289999,1.3800000000010186
2019-06-19 00:13:55.999999999 +0800 +08,298029.2116627099,22.31999999999971,50835.840011149965,6.3799999999992,34063.08445852,6.039999999999054
2019-06-19 00:13:57.999999999 +0800 +08,297483.9831789101,22.31999999999971,51936.15866420998,6.359999999998763,5412.0377415600005,4.75
2019-06-19 00:13:59.999999999 +0800 +08,302824.9535203999,22.31999999999971,60232.62415587,6.25,9440.904806289998,1.6200000000008004
2019-06-19 00:14:01.999999999 +0800 +08,345188.73113734997,22.31999999999971,98488.52192928006,8.549999999999272,45432.01690062,3.389999999999418
2019-06-19 00:14:03.999999999 +0800 +08,353974.5827595899,21.56999999999971,111044.13583417007,8.549999999999272,16696.091927179998,1.9699999999993452
2019-06-19 00:14:05.999999999 +0800 +08,354906.03143080993,21.56999999999971,87764.72063042001,8.329999999999927,10783.669254770002,2.319999999999709
2019-06-19 00:14:07.999999999 +0800 +08,350833.61825013993,19.609999999998763,83863.28738800001,5.690000000000509,1510.60449914,2.9400000000005093
2019-06-19 00:14:09.999999999 +0800 +08,355238.4527808199,18.709999999999127,80264.83443053998,5.690000000000509,5842.451848829998,2.960000000000946
2019-06-19 00:14:11.999999999 +0800 +08,359793.3353914398,18.349999999998545,41711.66027046999,5.690000000000509,6878.84274055,2.850000000000364
2019-06-19 00:14:13.999999999 +0800 +08,366706.1875859299,17.86999999999898,33114.10809427,5.4099999999998545,8098.5397509800005,4.760000000000218
2019-06-19 00:14:15.999999999 +0800 +08,379419.20145622984,17.609999999998763,36368.46052380001,5.690000000000509,14038.021684299998,2.719999999999345
2019-06-19 00:14:17.999999999 +0800 +08,366795.98437788995,16.86999999999898,40712.770340359995,5.360000000000582,5854.9143157,0.3999999999996362
2019-06-19 00:14:19.999999999 +0800 +08,360658.54798121005,14.539999999999054,39953.265179,5.360000000000582,5082.946687469999,2.0900000000001455
2019-06-19 00:14:21.999999999 +0800 +08,358752.88968485006,14.519999999998618,43350.58615537001,8.239999999999782,10276.16371692,3.969999999999345
2019-06-19 00:14:23.999999999 +0800 +08,356097.00334258005,14.519999999998618,35411.49757505999,5.599999999998545,159.45117067,0.06999999999970896
2019-06-19 00:14:25.999999999 +0800 +08,356708.2570882101,14.519999999998618,22065.293513769997,5.279999999998836,691.81762301,2.5799999999999272
2019-06-19 00:14:27.999999999 +0800 +08,366247.05467741005,14.519999999998618,28066.835329049998,5.100000000000364,11856.456130980001,0.5200000000004366
2019-06-19 00:14:29.999999999 +0800 +08,360948.36518785014,12.869999999998981,25470.233449710002,4.899999999999636,2486.3448081300003,0.6899999999986903
2019-06-19 00:14:31.999999999 +0800 +08,404878.19393951015,12.849999999998545,64422.10821098999,4.469999999999345,49228.03847819999,3.7700000000004366
2019-06-19 00:14:33.999999999 +0800 +08,413548.15259185014,13.25,78508.07438366998,4.760000000000218,14245.417343349998,1.6200000000008004
2019-06-19 00:14:35.999999999 +0800 +08,405696.7361320202,13.409999999999854,81394.84114189997,4.480000000001382,3578.5843812400003,1.140000000001237
2019-06-19 00:14:37.999999999 +0800 +08,366498.20747335034,13.969999999999345,76185.45764949996,5.040000000000873,6647.072638580001,1.7600000000002183
2019-06-19 00:14:39.999999999 +0800 +08,343373.0967566601,16.48999999999978,114027.48246945997,7.56000000000131,40328.36962809,3.9099999999998545
2019-06-19 00:14:41.999999999 +0800 +08,331721.64545964013,16.48999999999978,66149.815921,4.860000000000582,1350.3719297400003,1.2000000000007276
2019-06-19 00:14:43.999999999 +0800 +08,337693.5293436702,18.0099999999984,62209.34542439,5.799999999999272,10304.94684674,3.779999999998836
2019-06-19 00:14:45.999999999 +0800 +08,344466.0811626602,18.0099999999984,66036.92534162,5.799999999999272,7406.164298470001,1.0099999999983993
2019-06-19 00:14:47.999999999 +0800 +08,359677.9823166502,18.0099999999984,78913.47294553001,5.429999999998472,19523.620242490004,4.079999999999927
2019-06-19 00:14:49.999999999 +0800 +08,362590.32181733026,18.0099999999984,42641.88213275,4.789999999999054,4056.77881531,3.280000000000655
2019-06-19 00:14:51.999999999 +0800 +08,357618.9040059102,18.0099999999984,43496.2115188,4.789999999999054,2204.70131579,1.5400000000008731
2019-06-19 00:14:53.999999999 +0800 +08,360468.79335162014,18.0099999999984,40181.63204006002,4.649999999999636,6990.367368,2.110000000000582
2019-06-19 00:14:55.999999999 +0800 +08,405124.84573254985,17.789999999999054,111494.60458103997,8.389999999999418,78719.13683944999,6.329999999999927
2019-06-19 00:14:57.999999999 +0800 +08,405832.6728136498,15.149999999999636,98090.84916120999,7.9099999999998545,6119.86482266,1.8799999999991996
2019-06-19 00:14:59.999999999 +0800 +08,401812.8008388897,15.149999999999636,99455.10317742999,7.639999999999418,5421.032831530001,0.7000000000007276
2019-06-19 00:15:01.999999999 +0800 +08,388033.4201098397,15.300000000001091,128903.03803320997,9.25,31652.636171570008,3.069999999999709
2019-06-19 00:15:03.999999999 +0800 +08,371350.38688532996,15.300000000001091,121925.72936787996,9.25,13.05870267,0
2019-06-19 00:15:05.999999999 +0800 +08,362658.12853236985,15.300000000001091,45298.00343024,3.4899999999997817,2091.41090181,1.7200000000011642
2019-06-19 00:15:07.999999999 +0800 +08,363118.3707031698,15.350000000000364,41148.985277520005,3.5200000000004366,1970.8466699399996,0.8500000000003638
2019-06-19 00:15:09.999999999 +0800 +08,357330.5904307398,15.350000000000364,35782.62402239,3.4499999999989086,54.671576400000006,0.020000000000436557
2019-06-19 00:15:11.999999999 +0800 +08,352850.99337246985,15.350000000000364,6529.233533099999,2.2999999999992724,2399.24568228,0.2899999999990541
2019-06-19 00:15:13.999999999 +0800 +08,347545.86876806983,14.699999999998909,9309.589977009999,4.0900000000001455,2793.41514658,2.2600000000002183
2019-06-19 00:15:15.999999999 +0800 +08,339191.0047975697,14.389999999999418,12901.336789,2.850000000000364,5683.157713800001,2
2019-06-19 00:15:17.999999999 +0800 +08,335385.2231733597,14.079999999999927,12979.62281055,2.4099999999998545,2049.13269149,0.8400000000001455
2019-06-19 00:15:19.999999999 +0800 +08,333041.5012401997,13.079999999999927,15664.17598846,2.289999999999054,2739.2247543099998,2.0600000000013097
2019-06-19 00:15:21.999999999 +0800 +08,324151.4930403998,12.30999999999949,14651.085823300004,2.2700000000004366,1386.15551712,2.040000000000873
2019-06-19 00:15:23.999999999 +0800 +08,326929.62586641975,12.049999999999272,14795.25467341,2.75,2937.58399669,1.9699999999993452
2019-06-19 00:15:25.999999999 +0800 +08,329650.90547374974,11.6299999999992,12525.194189949998,2.7000000000007276,3413.0972303400004,0.9699999999993452
2019-06-19 00:15:27.999999999 +0800 +08,317984.0090432298,11.6299999999992,10665.621198919998,2.720000000001164,189.55970046,0
2019-06-19 00:15:29.999999999 +0800 +08,317105.0557680998,11.6299999999992,9533.78797761,2.7300000000013824,1607.391533,2.3300000000017462
2019-06-19 00:15:31.999999999 +0800 +08,272224.0610117002,11.6299999999992,12494.67618229,2.3300000000017462,4347.0437218,1.9600000000009459
2019-06-19 00:15:33.999999999 +0800 +08,259868.55056337026,11.6299999999992,11446.999080620002,2.3300000000017462,1889.9068950199999,2.139999999999418
2019-06-19 00:15:35.999999999 +0800 +08,257927.88929465026,11.6299999999992,9671.8249628,2.3300000000017462,1637.92311252,2.219999999999345
2019-06-19 00:15:37.999999999 +0800 +08,256247.71930666026,11.6299999999992,14449.167912929997,2.7700000000004366,4966.902650589999,1.9099999999998545
2019-06-19 00:15:39.999999999 +0800 +08,228970.31397752016,13.5,25892.740678880004,4.5900000000001455,13050.96429895,2.4099999999998545
2019-06-19 00:15:41.999999999 +0800 +08,253185.83887083008,15.639999999999418,47111.593780129995,6.729999999999563,25565.896823050003,4.329999999999927
2019-06-19 00:15:43.999999999 +0800 +08,243184.04212445,15.639999999999418,45524.83698546999,6.729999999999563,303.15010036,0.2999999999992724
2019-06-19 00:15:45.999999999 +0800 +08,259858.96310014004,21.969999999999345,67967.99914710998,12.260000000000218,24081.085274160007,7.770000000000437
2019-06-19 00:15:47.999999999 +0800 +08,245795.36473048007,21.969999999999345,68461.11836934998,10.8799999999992,5460.02187283,3.4200000000000728
2019-06-19 00:15:49.999999999 +0800 +08,261397.1295833201,21.969999999999345,75068.69773854998,10.659999999999854,19658.54366815,3.0499999999992724
2019-06-19 00:15:51.999999999 +0800 +08,261429.10709364002,21.969999999999345,51739.47974161,8.719999999999345,2236.67882611,2.9099999999998545
2019-06-19 00:15:53.999999999 +0800 +08,257329.94697758998,21.969999999999345,54327.53689319999,7.770000000000437,2891.20725195,2.1299999999991996
2019-06-19 00:15:55.999999999 +0800 +08,185251.18090733,16.209999999999127,36886.82238822999,5.319999999999709,6640.37076919,2.040000000000873
2019-06-19 00:15:57.999999999 +0800 +08,190070.0308009699,16.530000000000655,42365.5152317,4.639999999999418,10938.714716299999,2.969999999999345
2019-06-19 00:15:59.999999999 +0800 +08,189045.59868006996,16.459999999999127,27103.57227418,3.6599999999998545,4396.60071063,2.5599999999994907
2019-06-19 00:16:01.999999999 +0800 +08,167775.4748360999,15.30999999999949,35249.40577567,3.3099999999994907,10382.512327600001,2.1299999999991996
2019-06-19 00:16:03.999999999 +0800 +08,169079.14818549994,15.110000000000582,33674.93057579,3.290000000000873,1316.73205207,1.4699999999993452
2019-06-19 00:16:05.999999999 +0800 +08,232690.74035949993,14.800000000001091,92737.56288240998,3.9099999999998545,65703.00307581,3.640000000001237
2019-06-19 00:16:07.999999999 +0800 +08,242150.25118403992,20.56000000000131,93229.20566059001,9.530000000000655,11430.35749448,9.020000000000437
2019-06-19 00:16:09.999999999 +0800 +08,284043.4813283798,20.56000000000131,130780.5066707,9.520000000000437,41947.90172074001,2.4800000000013824
2019-06-19 00:16:11.999999999 +0800 +08,293905.2775679199,20.56000000000131,132659.03626491997,9.489999999999782,12261.041921819999,4.469999999999345
2019-06-19 00:16:13.999999999 +0800 +08,306880.89027950994,20.56000000000131,147111.33207101992,11.700000000000728,15769.02785817,4.770000000000437
2019-06-19 00:16:15.999999999 +0800 +08,313849.4961481599,20.56000000000131,94060.09257766002,11.700000000000728,12651.763582450003,2.8699999999989814
2019-06-19 00:16:17.999999999 +0800 +08,317516.13812567,20.56000000000131,88345.50975218002,8.630000000001019,5715.774669,2.3799999999991996
2019-06-19 00:16:19.999999999 +0800 +08,329986.7002409803,20.56000000000131,61607.39490106,8.590000000000146,15209.786869619998,2.0199999999986176
2019-06-19 00:16:21.999999999 +0800 +08,341609.41100809036,20.56000000000131,62355.21926347,6.700000000000728,13008.86628423,4.489999999999782
2019-06-19 00:16:23.999999999 +0800 +08,340796.90663179045,20.56000000000131,48711.271025689995,6.670000000000073,2125.07962039,0.9799999999995634
2019-06-19 00:16:25.999999999 +0800 +08,348563.17772011046,20.56000000000131,47238.875761900024,6.6599999999998545,11179.368318660001,5.849999999998545
2019-06-19 00:16:27.999999999 +0800 +08,353465.2636490504,20.56000000000131,46614.74672229999,6.479999999999563,5091.645629400001,4.290000000000873
2019-06-19 00:16:29.999999999 +0800 +08,360722.54262449034,20.5,40269.63036111999,6.019999999998618,8864.670508439998,4.479999999999563
2019-06-19 00:16:31.999999999 +0800 +08,357398.2535719504,20.5,28283.518746150003,6.019999999998618,1022.75466926,2.139999999999418
2019-06-19 00:16:33.999999999 +0800 +08,361196.00700553047,20.5,31846.099454360003,6.019999999998618,5687.660328599999,2.069999999999709
2019-06-19 00:16:35.999999999 +0800 +08,363657.27098750044,19.700000000000728,24765.918230190004,6.190000000000509,4099.18709449,2.6599999999998545
2019-06-19 00:16:37.999999999 +0800 +08,359979.9780562504,18.31999999999971,20963.88232013,5.260000000000218,1289.6097193399999,1.4899999999997817
2019-06-19 00:16:39.999999999 +0800 +08,351378.2225780202,18.100000000000364,16548.420632409998,5.329999999999927,4449.2088207199995,3.959999999999127
2019-06-19 00:16:41.999999999 +0800 +08,329081.63036004006,16.159999999999854,18794.970568219996,5.389999999999418,3269.3046050700004,3.1999999999989086
2019-06-19 00:16:43.999999999 +0800 +08,331648.59348447016,15.210000000000946,15977.423464410002,6.079999999999927,2870.1132247899995,2.5
2019-06-19 00:16:45.999999999 +0800 +08,308916.3798069301,12.840000000000146,13227.107966539998,6.079999999999927,1348.8715966199998,0.25
2019-06-19 00:16:47.999999999 +0800 +08,313382.94560387003,11.700000000000728,21864.08591697,7.5,9926.587669769999,6.360000000000582
2019-06-19 00:16:49.999999999 +0800 +08,301087.4315687199,11.700000000000728,24777.906729250008,6.360000000000582,7363.029632999998,3.710000000000946
2019-06-19 00:16:51.999999999 +0800 +08,311716.2271661099,11.700000000000728,34374.07654768001,7.420000000000073,12865.474423500002,4.520000000000437
2019-06-19 00:16:53.999999999 +0800 +08,309715.3881682598,11.930000000000291,32394.331576990004,8.520000000000437,890.3682541000001,2.860000000000582
2019-06-19 00:16:55.999999999 +0800 +08,306371.01763688977,12.530000000000655,34341.46021819,9.1200000000008,3296.00023782,1.860000000000582
2019-06-19 00:16:57.999999999 +0800 +08,300426.0384304097,12.530000000000655,29408.60805823999,7.200000000000728,4993.73550982,2.1700000000000728
2019-06-19 00:16:59.999999999 +0800 +08,311251.8307625497,14.229999999999563,37267.97146801001,7.920000000000073,15222.393042770002,3.8299999999999272
2019-06-19 00:17:01.999999999 +0800 +08,304450.6866076698,14.229999999999563,27983.86521723001,5.1599999999998545,3581.36817272,3.849999999998545
2019-06-19 00:17:03.999999999 +0800 +08,309266.96031023975,14.229999999999563,33226.50271777001,3.929999999998472,6133.00575464,0.4899999999997817
2019-06-19 00:17:05.999999999 +0800 +08,244889.89922411993,14.229999999999563,31256.444469640002,3.929999999998472,1325.9419896900001,0.3400000000001455
2019-06-19 00:17:07.999999999 +0800 +08,239317.01294832,14.229999999999563,32120.1801785,3.849999999998545,5857.471218680001,0.8400000000001455
2019-06-19 00:17:09.999999999 +0800 +08,206800.82410267007,14.229999999999563,26329.50001082,3.849999999998545,9431.71287509,1.1299999999991996
2019-06-19 00:17:11.999999999 +0800 +08,196110.38166285,14.229999999999563,24318.7313201,1.6599999999998545,1570.599482,1.1599999999998545
2019-06-19 00:17:13.999999999 +0800 +08,185380.83273107998,14.199999999998909,23225.20449186,1.6599999999998545,5039.4789264,1.0100000000002183
2019-06-19 00:17:15.999999999 +0800 +08,176203.15490483004,14.18999999999869,25373.348258370002,1.6599999999998545,3474.0857562000006,1.4200000000000728
2019-06-19 00:17:17.999999999 +0800 +08,174301.09679176004,14.0099999999984,23329.59359562,1.6599999999998545,3813.71655593,1.0399999999990541
2019-06-19 00:17:19.999999999 +0800 +08,161461.59002991015,13.429999999998472,16268.1608283,1.6000000000003638,2370.28010777,1.0099999999983993
2019-06-19 00:17:21.999999999 +0800 +08,148687.9373824801,13.429999999998472,14932.7749831,1.4500000000007276,235.21363680000002,0
2019-06-19 00:17:23.999999999 +0800 +08,147640.3912392501,13.429999999998472,10970.82953386,2.030000000000655,1077.53347716,1.1300000000010186
2019-06-19 00:17:25.999999999 +0800 +08,139901.45156409004,12.819999999999709,10937.172421160001,1.6700000000000728,3440.4286435,0.5299999999988358
2019-06-19 00:17:27.999999999 +0800 +08,170715.24205104,14.010000000000218,43028.891981579996,4.300000000001091,35905.43611635,2.640000000001237
2019-06-19 00:17:29.999999999 +0800 +08,169565.33337141003,14.579999999999927,48373.37370261999,4.8700000000008,7714.76182881,2.0900000000001455
2019-06-19 00:17:31.999999999 +0800 +08,170728.49937165005,14.579999999999927,50324.08073531999,4.8700000000008,2185.9206695000003,1.930000000000291
2019-06-19 00:17:33.999999999 +0800 +08,170586.80866514,14.579999999999927,54792.51688024999,3.7399999999997817,5545.96962209,0.6300000000010186
2019-06-19 00:17:35.999999999 +0800 +08,170254.06497621996,14.579999999999927,55118.53164232,3.210000000000946,3766.4434055699994,0.3400000000001455
2019-06-19 00:17:37.999999999 +0800 +08,172399.31541289002,16.659999999999854,22647.95568198,4.170000000000073,3434.86015601,2.7299999999995634
2019-06-19 00:17:39.999999999 +0800 +08,171379.79107918992,15.520000000000437,18362.878340190004,4.040000000000873,3429.68448702,1.389999999999418
2019-06-19 00:17:41.999999999 +0800 +08,169508.24292715994,15.520000000000437,17574.714123730002,2.9400000000005093,1397.75645304,1.9799999999995634
2019-06-19 00:17:43.999999999 +0800 +08,169588.3681833099,15.520000000000437,14978.982982579999,2.780000000000655,2950.23848094,1.860000000000582
2019-06-19 00:17:45.999999999 +0800 +08,176440.6276419899,15.520000000000437,19413.67063231,2.7299999999995634,8201.1310553,1.8299999999999272
2019-06-19 00:17:47.999999999 +0800 +08,169141.36974827992,13.600000000000364,18606.140252359997,1.9799999999995634,2627.3297760599994,1.7099999999991269
2019-06-19 00:17:49.999999999 +0800 +08,165904.9770720399,12.6200000000008,19303.0927221,1.9799999999995634,4126.6369567599995,1.7099999999991269
2019-06-19 00:17:51.999999999 +0800 +08,163529.20899768002,9.860000000000582,28395.0426182,1.8700000000008004,10489.70634914,0.8899999999994179
2019-06-19 00:17:53.999999999 +0800 +08,168918.13470536005,8.6299999999992,31724.098099040002,1.860000000000582,6279.29396178,0.5799999999999272
2019-06-19 00:17:55.999999999 +0800 +08,177743.05382965007,8.6299999999992,35643.88640585,1.7999999999992724,12120.91936211,0.1499999999996362
2019-06-19 00:17:57.999999999 +0800 +08,177800.63786113006,8.549999999999272,38067.87617109001,3.5900000000001455,5051.319541299999,1.7900000000008731
2019-06-19 00:17:59.999999999 +0800 +08,184960.11846497,8.549999999999272,56323.11286094001,2.680000000000291,22381.87364661,1.8000000000010914
2019-06-19 00:18:01.999999999 +0800 +08,208978.60410516997,6.950000000000728,73433.26032471999,3.640000000001237,27599.85381292001,1.860000000000582
2019-06-19 00:18:03.999999999 +0800 +08,273151.78590945987,6.950000000000728,137460.1539218701,6.729999999999563,70306.18755892997,5.170000000000073
2019-06-19 00:18:05.999999999 +0800 +08,275333.01724897994,8.079999999999927,128846.40788896999,7.930000000000291,3507.1733292100002,4.1200000000008
2019-06-19 00:18:07.999999999 +0800 +08,276615.24991769006,10.920000000000073,130934.79223505998,10.770000000000437,7139.70388739,3.719999999999345
2019-06-19 00:18:09.999999999 +0800 +08,274615.15161929,13.090000000000146,115984.53316513999,12.94000000000051,7431.61457669,4.670000000000073
2019-06-19 00:18:11.999999999 +0800 +08,274294.57312268007,13.090000000000146,89634.70033760993,11.380000000001019,1250.02098539,0.06999999999970896
2019-06-19 00:18:13.999999999 +0800 +08,271481.59293172,13.090000000000146,21555.011514120004,9.130000000001019,2226.4987354400005,3.1700000000000728
2019-06-19 00:18:15.999999999 +0800 +08,297499.73883064993,15.989999999999782,47540.06984004,8.789999999999054,29492.231655129995,1.9099999999998545
2019-06-19 00:18:17.999999999 +0800 +08,348790.51104827994,19.19000000000051,95504.85472620999,10.770000000000437,55104.48877356,7.710000000000946
2019-06-19 00:18:19.999999999 +0800 +08,346420.2309405099,19.19000000000051,88073.24014952,9.920000000000073,0,0
2019-06-19 00:18:21.999999999 +0800 +08,353405.6811635599,19.19000000000051,94043.88302397999,9.920000000000073,7220.663859850001,2.4899999999997817
2019-06-19 00:18:23.999999999 +0800 +08,356222.0731822299,19.19000000000051,95711.30978437,7.710000000000946,3893.92549583,3.4199999999982538
2019-06-19 00:18:25.999999999 +0800 +08,364166.3685396699,19.19000000000051,77603.80213017999,7.710000000000946,11384.724000940001,1.859999999998763
2019-06-19 00:18:27.999999999 +0800 +08,337804.7278155998,19.19000000000051,32043.1087489,5.8400000000001455,9543.795392279999,2.9099999999998545
2019-06-19 00:18:29.999999999 +0800 +08,330116.7317720799,19.19000000000051,32069.874534189996,5.8400000000001455,26.76578529,0
2019-06-19 00:18:31.999999999 +0800 +08,329179.97782025987,19.19000000000051,26098.377392019996,3.4499999999989086,1249.16671768,0
2019-06-19 00:18:33.999999999 +0800 +08,323780.5395493899,19.19000000000051,22350.983247409993,3.289999999999054,146.53135121999998,1.429999999998472
2019-06-19 00:18:35.999999999 +0800 +08,321693.5527347399,19.19000000000051,12645.715837390002,3.289999999999054,1679.45659092,0.48000000000138243
2019-06-19 00:18:37.999999999 +0800 +08,355329.27197853994,20.94999999999891,40172.49984491998,7.829999999999927,37070.57939980999,6.619999999998981
2019-06-19 00:18:39.999999999 +0800 +08,351932.5154049999,20.94999999999891,40178.661973109985,7.829999999999927,32.92791348,0
2019-06-19 00:18:41.999999999 +0800 +08,353023.5671353299,20.840000000000146,41418.30343879999,6.849999999998545,2488.8081833700003,2.350000000000364
2019-06-19 00:18:43.999999999 +0800 +08,350674.72734457994,20.829999999999927,41873.170777769985,6.619999999998981,601.39869019,0.22999999999956344
2019-06-19 00:18:45.999999999 +0800 +08,345922.8160669199,20.81999999999971,43642.93396448999,6.619999999998981,3449.21977764,0.020000000000436557
2019-06-19 00:18:47.999999999 +0800 +08,350755.1907564099,20.81999999999971,14032.05903023,3.8099999999994907,7459.704465549999,2.540000000000873
